0
0 2 1 3 5 0 11 0 1 0   ||   5 6 5 4 4 5 2 5 5 5
0 11 0 2 4 1 0 4   ||   5 2 5 6 3 5 5 3
0 5 9 3 5 6   ||   5 4 4 4 4 3
0 4 2 1 9 3 2 10   ||   5 3 6 5 4 4 6 1
0 2 9 3 1 0 4 0   ||   5 6 4 4 5 5 3 5
0 4 0 2 10 2 4 2 9 3   ||   5 3 5 6 1 6 3 6 4 4
538
0 1   ||   1 1
0 1   ||   1 1
0 1   ||   1 1
0 1   ||   1 1
0 1   ||   1 1
0 1   ||   1 1
0 1   ||   1 1
0 1   ||   1 1
0 1   ||   1 1
0 1   ||   1 1
539
0 1 2 1 3 1 4 5 6 7   ||   3 9 1 9 4 9 6 12 7 6
0 1 8 1 0 9 10 11 9 11   ||   3 9 2 9 3 9 3 4 9 4
0 12 13 14 13 12 15 16 12 17   ||   3 17 4 8 4 17 6 2 17 4
0 9 18 19 20 19 21 22   ||   3 9 6 11 1 11 19 2
0 1 2 1 3 23 24 25   ||   3 9 1 9 4 15 3 16
0 12 16 12 26 12 27 28 29 30   ||   3 17 2 17 7 17 9 4 7 26
0 12 16 12 31 30 32 33 34 35   ||   3 17 2 17 3 26 3 5 7 2
0 9 36 11 9 37 38 37   ||   3 9 7 4 9 5 2 5
0 9 21 22 21 39 21 40 41 42   ||   3 9 19 2 19 2 19 6 5 2
0 9 10 9 18 19 20 19 43 19   ||   3 9 3 9 6 11 1 11 3 11
540
0 1 2 1 3 1 4 5   ||   5 23 1 23 3 23 3 3
0 6 7 6 0 8 9 8   ||   5 3 2 3 5 4 3 4
0 8 10 11 12 13 12 14   ||   5 4 8 21 3 1 3 5
0 15 0 6 16 6   ||   5 1 5 3 1 3
0 1 17 1 18 1 19 20   ||   5 23 7 23 1 23 2 9
0 1 21 1 22 23 22 24 25 26   ||   5 23 1 23 7 4 7 4 6 4
0 9 8 10 27 28 29 30   ||   5 3 4 8 4 5 78 4
0 15 0 8 7 6 0 9   ||   5 1 5 4 2 3 5 3
0 15 0 6 7 6   ||   5 1 5 3 2 3
0 8 10 31 32 11 33 34 35 11   ||   5 4 8 4 4 21 4 12 6 21
541
0 1 2 3 2 4 0 5 0 6   ||   6 8 5 3 5 7 6 4 6 8
0 1 7 8 5 0 9 10 11 10   ||   6 8 4 2 4 6 4 2 8 2
0 9 12 13 11 14 15 14 11 10   ||   6 4 4 2 8 2 2 2 8 2
0 6 16 17 18 17 6 19 6 17   ||   6 8 3 3 2 3 8 2 8 3
0 6 20 21 22 20   ||   6 8 3 3 4 3
0 9 12 13 11 14 15 14   ||   6 4 4 2 8 2 2 2
0 1 7 23 5 0 5 7 1 0   ||   6 8 4 2 4 6 4 4 8 6
0 2 4 24 25 26 27 26   ||   6 5 7 3 4 10 12 10
0 5 0 1 28 29 28 1 30 31   ||   6 4 6 8 3 10 3 8 3 4
0 5 7 5 23 5 8 7 1 30   ||   6 4 4 4 2 4 2 4 8 3
542
0 1 2 3 4 5 6 7   ||   4 78 4 32 7 3 4 9
0 8 9 10 11 12 11 13   ||   4 7 6 5 42 5 42 4
0 1 14 15 16 15 17 18 19 20   ||   4 78 5 3 1 3 30 14 2 11
0 21 22 11 23 24 25 24 26 24   ||   4 5 2 42 5 14 5 14 4 14
0 1 27 28 11 29 1 30 31 32   ||   4 78 8 8 42 4 78 3 10 5
0 11 33 11 34 3 4 35 36 5   ||   4 42 2 42 9 32 7 3 3 3
0 8 23 11 29 37 38 39 40 41   ||   4 7 5 42 4 10 4 3 5 6
0 8 23 9 42 43 42 9   ||   4 7 5 6 8 2 8 6
0 1 44 45 46 47 48 49   ||   4 78 5 5 3 5 5 2
0 21 1 50 51 52 53 54 55 56   ||   4 5 78 5 6 4 12 3 18 9
543
0 1 2 3 2 4 5 4 2 1   ||   2 3 3 2 3 2 1 2 3 3
0 6 7 8 9 10 9 11 12 11   ||   2 10 4 12 7 3 7 3 4 3
0 1 13 14 13 1 0 6 15 16   ||   2 3 3 1 3 3 2 10 5 17
0 1 13 14   ||   2 3 3 1
0 6 17 18 19 18 20 21   ||   2 10 6 13 1 13 3 3
0 1 0 6 22 6 23 6 24 25   ||   2 3 2 10 4 10 4 10 3 34
0 1 2 4 5 4   ||   2 3 3 2 1 2
0 1 13 1 2 1   ||   2 3 3 3 3 3
0 1 2 3 26 27 28 29 30 31   ||   2 3 3 2 3 40 4 10 5 4
0 6 16 32 33 34 33 35 36 33   ||   2 10 17 15 5 4 5 2 4 5
544
0 1 2 3 4 5 4 3 2 6   ||   8 4 42 3 5 2 5 3 42 6
0 7 8 9 8 10 11 12   ||   8 4 23 1 23 3 18 9
0 13 0 14 15 16 17 16 18 19   ||   8 3 8 10 3 21 4 21 3 15
0 14 15 20 21 20 14 22   ||   8 10 3 6 10 6 10 3
0 7 0 13 23 24 25 26   ||   8 4 8 3 19 11 4 5
0 1 2 27 28 29   ||   8 4 42 8 2 3
0 30 31 32 2 33 34 35 36 37   ||   8 5 4 5 42 8 8 32 4 32
0 20 0 14 22 14 20 38   ||   8 6 8 10 3 10 6 3
0 21 14 16 22 39 40 41 42 41   ||   8 10 10 21 3 4 5 7 1 7
0 7 8 43 44 45 46 47 46 45   ||   8 4 23 3 10 5 5 4 5 5
545
0 1   ||   1 1
0 1   ||   1 1
0 1   ||   1 1
0 1   ||   1 1
0 1   ||   1 1
0 1   ||   1 1
0 1   ||   1 1
0 1   ||   1 1
0 1   ||   1 1
0 1   ||   1 1
546
0 1 2 3 4 5 6 5 7 5   ||   2 4 8 5 8 40 2 40 3 40
0 1 8 1 9 4 10 11 12 11   ||   2 4 1 4 7 8 5 5 3 5
0 13 14 15 14 16 14 17   ||   2 4 12 1 12 9 12 1
0 1 0 13 14 18 14 5 19 20   ||   2 4 2 4 12 2 12 40 8 9
0 1 2 9 4 21   ||   2 4 8 7 8 5
0 1 8 1 2 9 22 23   ||   2 4 1 4 8 7 13 3
0 1 2 1 9 4 22 24 25 2   ||   2 4 8 4 7 8 13 4 4 8
0 1 9 1 8 1 2 9   ||   2 4 7 4 1 4 8 7
0 13 9 2 22 25 24 23 24 25   ||   2 4 7 8 13 4 4 3 4 4
0 13 22 26 3 2 27 22 23 28   ||   2 4 13 4 5 8 3 13 3 2
547
0 1 2 1 3 4 3 1 5 6   ||   2 74 1 74 9 3 9 74 3 5
0 1 7 8 7 1 9 1 10 1   ||   2 74 2 10 2 74 1 74 1 74
0 1 11 12 13 12 11 14 15 13   ||   2 74 6 3 3 3 6 5 5 3
0 16 17 18 19 20 19 18 21 22   ||   2 33 6 11 2 1 2 11 15 5
0 1 23 1 24 25 26 27 28 27   ||   2 74 4 74 4 10 2 4 1 4
0 16 29 30 31 30 32 33 34 33   ||   2 33 3 65 6 65 7 8 6 8
0 16 35 36 37 38 16 39 40 30   ||   2 33 9 2 4 4 33 5 4 65
0 16 41 42 41 43 42 16   ||   2 33 4 5 4 5 5 33
0 16 17 44 21 22 45 46 47 48   ||   2 33 6 3 15 5 5 78 5 4
0 16 49 50 51 52 53 52 51 54   ||   2 33 7 5 4 3 5 3 4 3
548
0 1 2 1 0 3   ||   5 2 1 2 5 2
0 4 5 4 6 7 8 9 8 10   ||   5 3 1 3 33 2 74 1 74 5
0 4 6 11 12 13 14 12 6 15   ||   5 3 33 7 7 2 2 7 33 4
0 3 16 3   ||   5 2 1 2
0 4 5 4 6 17 6 18 19 20   ||   5 3 1 3 33 4 33 2 3 9
0 4 0 1 0 21 22 23 22 24   ||   5 3 5 2 5 5 3 1 3 4
0 1 2 1 0 4 5 4   ||   5 2 1 2 5 3 1 3
0 4 6 25 6 26 27 26   ||   5 3 33 3 33 5 2 5
0 28 0 3 16 3   ||   5 4 5 2 1 2
0 1 0 4 5 4 0 3   ||   5 2 5 3 1 3 5 2
549
0 1 2 1 3 1 4 1 5 6   ||   4 44 3 44 3 44 5 44 3 1
0 1 7 8   ||   4 44 2 3
0 9 0 10 11 12 13 14 13 12   ||   4 2 4 2 40 3 3 4 3 3
0 10 11 15 16 17 18 19 20 21   ||   4 2 40 4 16 16 6 3 13 3
0 9 0 1 22 23 24 25 22 26   ||   4 2 4 44 5 10 3 3 5 9
0 4 1 27 28 29 30 31 32 33   ||   4 5 44 3 3 4 3 6 6 5
0 10 11 34 35 36 35 37 35 38   ||   4 2 40 2 6 2 6 1 6 4
0 9 1 39 1 40 41 42 41 40   ||   4 2 44 1 44 10 5 8 5 10
0 4 43 44 45 46   ||   4 5 6 6 3 3
0 4 47 48 49 48   ||   4 5 2 2 2 2
550
0 1 2 3 2 4 5 6 7 8   ||   1 4 3 4 3 26 7 5 4 31
0 1 2 4 9 10 4 11   ||   1 4 3 26 2 4 26 8
0 1 2 4 12 13 14 13 15 13   ||   1 4 3 26 3 17 2 17 7 17
0 1 2 4 16 17   ||   1 4 3 26 5 11
0 1   ||   1 4
0 1 2 4 2 1   ||   1 4 3 26 3 4
0 1 2 1 18 19 20 19 21 22   ||   1 4 3 4 3 12 2 12 168 5
0 1 23 1 18 24 18 19   ||   1 4 3 4 3 5 3 12
0 1 23 24 18 19 25 26 27 28   ||   1 4 3 5 3 12 5 10 4 8
0 1 2 4 10 9 4 29   ||   1 4 3 26 4 2 26 3
551
0 1 2 3 2 1 4 5   ||   2 9 3 1 3 9 5 4
0 6 7 6 8 9 1 10   ||   2 6 4 6 7 5 9 3
0 6 7 11 12 9 8 6 8 13   ||   2 6 4 4 3 5 7 6 7 3
0 1 2 1 10 14 15 16 15 17   ||   2 9 3 9 3 32 12 4 12 5
0 6 0 1 18 19   ||   2 6 2 9 4 5
0 1 18 1 10 20 21 22 23 22   ||   2 9 4 9 3 17 5 8 10 8
0 1 0 6 24 25 26 27 28 27   ||   2 9 2 6 31 4 10 12 3 12
0 1 29 30 1 31 32 33 34 35   ||   2 9 3 3 9 74 7 7 33 5
0 1 0 6 8 36 37 38 39 6   ||   2 9 2 6 7 6 4 6 5 6
0 6 0 1 4 31 40 41 42 43   ||   2 6 2 9 5 74 4 65 8 4
552
0 1 2 3 4 5 6 7   ||   4 168 11 3 5 6 4 4
0 1 8 1 9 10 9 1 11 1   ||   4 168 5 168 3 3 3 168 5 168
0 12 13 14 15 16 17 16   ||   4 3 10 3 21 4 8 4
0 18 19 20 19 18 20 1 21 22   ||   4 23 7 5 7 23 5 168 5 3
0 1 23 1 24 1 25 26 27 28   ||   4 168 4 168 2 168 4 7 3 3
0 12 0 18 29 18 30 31 32 33   ||   4 3 4 23 3 23 11 2 3 4
0 1 34 35 36 37 38 39 40 41   ||   4 168 11 15 4 4 4 8 4 15
0 18 42 43 19 44 19 18 30 45   ||   4 23 5 8 7 1 7 23 11 5
0 1 43 46 47 48 49 39 50 35   ||   4 168 8 4 10 8 5 8 4 15
0 12 15 51 52 51 15 53   ||   4 3 21 4 1 4 21 6
553
0 1 0 2 3 4   ||   8 4 8 8 4 10
0 5 4 3 6 7 6 8 9 10   ||   8 4 10 4 65 5 65 2 4 5
0 11 12 0 5 4 13 14 15 14   ||   8 5 7 8 4 10 17 5 3 5
0 16 0 1 6 17 6 18 19 20   ||   8 5 8 4 65 3 65 5 5 3
0 1 4 21 22 23 24 23 22 25   ||   8 4 10 5 34 2 1 2 34 2
0 16 13 4 26 27 28 29 28 30   ||   8 5 17 10 26 3 5 7 5 4
0 12 11 31 32 33 34 33 35 36   ||   8 7 5 12 4 11 3 11 2 4
0 11 12 16 37 38 39 40 41 42   ||   8 5 7 5 10 74 7 5 30 4
0 1 2 11 0 2 5 4 13 43   ||   8 4 8 5 8 8 4 10 17 1
0 3 6 44 45 46 47 48   ||   8 4 65 2 2 4 4 4
554
0 1 2 3 2 4 5 4 6 1   ||   3 19 7 1 7 4 3 4 6 19
0 1 7 8 9 10 11 12   ||   3 19 6 4 4 3 44 3
0 13 14 15 16 14 17 13 18 19   ||   3 78 14 4 3 14 3 78 4 5
0 13 16 14 20 21 20 14   ||   3 78 3 14 3 4 3 14
0 22 0 13 23 24 13 25 26 27   ||   3 1 3 78 6 2 78 4 6 8
0 1 28 29 30 29 28 1   ||   3 19 9 2 6 2 9 19
0 13 31 32 33 34 35 36 37 36   ||   3 78 32 11 3 3 30 4 4 4
0 1 38 1 39 40 39 1 41 6   ||   3 19 3 19 4 3 4 19 2 6
0 22 0 13 42 13 43 14 43 44   ||   3 1 3 78 2 78 5 14 5 6
0 13 14 16 13 45 46 45 47 48   ||   3 78 14 3 78 4 3 4 42 5
555
0 1 2 1 3 4 5 6 4 7   ||   1 7 3 7 7 5 3 5 5 2
0 1 3 2 3 4   ||   1 7 7 3 7 5
0 1 2 8 9 8 10 8 11 12   ||   1 7 3 19 2 19 2 19 2 1
0 1 13 14 1 15 16 17 18 19   ||   1 7 3 3 7 9 4 16 5 9
0 1 15 20 21 22 23 24 25 26   ||   1 7 9 15 8 5 6 2 6 78
0 1 27 28 27 1   ||   1 7 4 4 4 7
0 1 13 1 14 1   ||   1 7 3 7 3 7
0 1 14 3 4 7 4 29 30 29   ||   1 7 3 7 5 2 5 4 2 4
0 1 27 31 27 32 33 34 35 36   ||   1 7 4 5 4 2 5 3 10 7
0 1 3 4 3 14 3 1 27 31   ||   1 7 7 5 7 3 7 7 4 5
556
0 1 2 3 4 3 5 6 7 8   ||   2 42 2 8 3 8 32 4 32 5
0 1 9 10 11 10 12 10 13 14   ||   2 42 7 10 5 10 3 10 7 5
0 1 15 16 15 1 17 18 19 14   ||   2 42 3 4 3 42 2 5 78 5
0 20 19 21 22 23 19 24   ||   2 5 78 2 3 4 78 4
0 20 5 25 26 27 28 29 27 30   ||   2 5 32 3 168 15 3 11 15 3
0 1 31 1 32 1 33 1 34 5   ||   2 42 6 42 3 42 4 42 6 32
0 1 35 36 37 19 38 19 39 19   ||   2 42 5 4 6 78 10 78 2 78
0 1 40 41 40 1 3 42 1 43   ||   2 42 2 2 2 42 8 5 42 6
0 20 5 44 45 46 47 48 26 49   ||   2 5 32 5 16 5 2 4 168 4
0 1 50 51 52 53 54 55 56 57   ||   2 42 4 8 10 4 4 5 3 6
557
0 1 2 3 2 4 2 1 5 6   ||   1 16 15 3 15 6 15 16 4 2
0 1 7 8 9 8 7 10   ||   1 16 4 23 5 23 4 168
0 1 11 1 12 13 14 15   ||   1 16 2 16 6 3 5 2
0 1 10 16 17 18 17 19 17 20   ||   1 16 168 11 15 4 15 2 15 4
0 1 10 21 10 22 23 22   ||   1 16 168 4 168 5 12 5
0 1 24 1 11 25 26 25 10 27   ||   1 16 10 16 2 4 3 4 168 4
0 1 28 1 5 6 5 8 29 30   ||   1 16 3 16 4 2 4 23 5 11
0 1 28 1 20 31 32 33 34 35   ||   1 16 3 16 4 3 8 36 4 5
0 1 10 36 37 38 39 23 40 41   ||   1 16 168 4 4 3 7 12 7 4
0 1 2 42 43 42 44 42   ||   1 16 15 12 5 12 2 12
558
0 1 2 3 2 4 2 5   ||   5 5 168 4 168 4 168 4
0 1 6 7 8 9 10 11 12 11   ||   5 5 11 5 4 4 3 7 1 7
0 1 2 13 2 14 15 16 17 2   ||   5 5 168 3 168 2 17 6 3 168
0 18 19 18 20 0 20 2 21 2   ||   5 12 6 12 6 5 6 168 2 168
0 22 23 22 0 20 24 20   ||   5 2 2 2 5 6 1 6
0 23 0 20 18 25 7 26 27 28   ||   5 2 5 6 12 4 5 3 7 3
0 23 22 0 18 29 30 29 6 7   ||   5 2 2 5 12 4 2 4 11 5
0 18 31 32 31 33 34 35 36 35   ||   5 12 7 4 7 16 4 4 3 4
0 23 0 22   ||   5 2 5 2
0 1 29 1 2 15 37 15 38 15   ||   5 5 4 5 168 17 2 17 2 17
559
0 1 2 3 4 5 4 6 2 7   ||   3 4 8 3 10 3 10 4 8 3
0 2 0 8 9 10 9 8 11 2   ||   3 8 3 5 2 1 2 5 6 8
0 2 0 1 8 9 8 7   ||   3 8 3 4 5 2 5 3
0 1 2 12 11 13 14 13   ||   3 4 8 4 6 4 1 4
0 2 12 2 11 2 0 1   ||   3 8 4 8 6 8 3 4
0 8 1 0 1 11 15 16 17 16   ||   3 5 4 3 4 6 8 12 2 12
0 8 7 8 9 8 1 11   ||   3 5 3 5 2 5 4 6
0 1 0 8 11 15 18 15   ||   3 4 3 5 6 8 3 8
0 8 9 10   ||   3 5 2 1
0 1 8 11 1 2 19 2   ||   3 4 5 6 4 8 4 8
560
0 1 0 2   ||   2 2 2 1
0 2 0 1   ||   2 1 2 2
0 2 0 1 3 1   ||   2 1 2 2 1 2
0 1 3 1 0 2   ||   2 2 1 2 2 1
0 2 0 1 3 1   ||   2 1 2 2 1 2
0 2 0 1 3 1   ||   2 1 2 2 1 2
0 2 0 1 3 1   ||   2 1 2 2 1 2
0 1 3 1 0 2   ||   2 2 1 2 2 1
0 2 0 1 3 1   ||   2 1 2 2 1 2
0 2 0 1   ||   2 1 2 2
561
0 1 2 3 2 4 5 4 6 7   ||   1 5 8 3 8 8 3 8 5 5
0 1 3 4 3 2 8 2 9 10   ||   1 5 3 8 3 8 5 8 5 8
0 1 3 1 8 2 7 2   ||   1 5 3 5 5 8 5 8
0 1 4 11 12 11 4 1   ||   1 5 8 7 3 7 8 5
0 1 8 2 4 2 9 10   ||   1 5 5 8 8 8 5 8
0 1 4 3 4 5 6 4   ||   1 5 8 3 8 3 5 8
0 1 3 1 2 7   ||   1 5 3 5 8 5
0 1 8 1 4 7 2 1   ||   1 5 5 5 8 5 8 5
0 1 8 1 4 7 4 3   ||   1 5 5 5 8 5 8 3
0 1 8 11 12 11 13 14 15 16   ||   1 5 5 7 3 7 8 7 4 10
562
0 1 2 3 4 5 6 7 8 4   ||   4 8 5 8 22 4 6 12 8 22
0 7 9 3 10 11 12 13 11 13   ||   4 12 5 8 12 3 4 8 3 8
0 4 14 8 7 1 8 5 8 1   ||   4 22 9 8 12 8 8 4 8 8
0 7 15 16 17 16 18 19 20 19   ||   4 12 3 168 6 168 3 4 3 4
0 1 14 6 1 2 7 14   ||   4 8 9 6 8 5 12 9
0 3 13 3 12 10 11 10 21 10   ||   4 8 8 8 4 12 3 12 3 12
0 3 4 6 14 7 22 23 24 25   ||   4 8 22 6 9 12 8 21 3 36
0 1 14 6 7 22 26 22 27 28   ||   4 8 9 6 12 8 2 8 2 3
0 3 10 21 29 30 31 32 33 34   ||   4 8 12 3 11 6 32 4 42 2
0 4 15 7 9 1 9 14 6 35   ||   4 22 3 12 5 8 5 9 6 9
563
0 1 2 3 4 5 4 6   ||   5 32 5 4 5 2 5 3
0 1 7 8 9 8 10 11 12 11   ||   5 32 4 32 4 32 3 65 2 65
0 13 7 8 14 15 16 15 17 15   ||   5 74 4 32 5 78 2 78 5 78
0 7 8 18 19 20 21 22 21 23   ||   5 4 32 5 2 168 4 5 4 6
0 9 1 24 25 26 27 28 15 29   ||   5 4 32 6 2 9 4 3 78 7
0 7 13 30 31 32 31 30 33 34   ||   5 4 74 6 5 3 5 6 4 3
0 9 0 7 1 35 36 35   ||   5 4 5 4 32 5 1 5
0 1 37 38 39 40 39 41 8 42   ||   5 32 5 6 12 5 12 8 32 3
0 13 43 13 44 45 46 47 48 47   ||   5 74 1 74 5 4 7 5 5 5
0 7 0 13 49 50 51 52 53 54   ||   5 4 5 74 3 17 3 2 5 3
564
0 1 2 3 4 5 6 7   ||   3 7 23 4 168 6 2 7
0 1 8 2 3 9 10 11 4 12   ||   3 7 5 23 4 17 8 4 168 5
0 13 14 15 14 16 17 18 17 19   ||   3 6 7 2 7 5 6 2 6 5
0 1 20 21 1 22 1 8 4 23   ||   3 7 3 4 7 1 7 5 168 4
0 24 25 26 25 27 28 29 28 30   ||   3 4 30 2 30 5 14 4 14 16
0 24 25 13 14 15 14 13   ||   3 4 30 6 7 2 7 6
0 13 24 25 24 31 13 16 32 16   ||   3 6 4 30 4 2 6 5 1 5
0 24 31 13 31 24 0 13   ||   3 4 2 6 2 4 3 6
0 24 13 16 33 34 35 34   ||   3 4 6 5 3 5 6 5
0 1 20 36 30 37 38 39 40 41   ||   3 7 3 10 16 4 3 8 3 3
565
0 1 2 3 2 0 4 5   ||   12 2 5 3 5 12 4 168
0 3 0 6 7 8 7 6 0 9   ||   12 3 12 3 5 1 5 3 12 2
0 3 2 9 0 4 10 11 12 11   ||   12 3 5 2 12 4 30 14 4 14
0 13 0 9 0 3 14 3 2 0   ||   12 7 12 2 12 3 12 3 5 12
0 15 0 6 7 6 16 17   ||   12 4 12 3 5 3 5 1
0 18 19 5 20 5 21 22 21 23   ||   12 5 5 168 2 168 4 15 4 3
0 1 0 9 0 3 0 4 5 24   ||   12 2 12 2 12 3 12 4 168 6
0 13 25 26 27 26 25 28 29 30   ||   12 7 15 3 4 3 15 11 10 2
0 18 0 31 32 33 22 34 35 36   ||   12 5 12 4 6 7 15 4 3 8
0 2 3 14 11 37 38 39 40 39   ||   12 5 3 12 14 5 6 3 1 3
566
0 1 2 3 4 5 4 6 4 7   ||   2 65 5 6 6 1 6 2 6 4
0 8 9 8 10 11 12 13   ||   2 8 1 8 5 17 3 10
0 8 10 14 15 14 16 14   ||   2 8 5 6 5 6 5 6
0 8 15 17 18 19 18 20   ||   2 8 5 8 4 4 4 10
0 8 10 8 15 21 15 22 23 22   ||   2 8 5 8 5 3 5 13 5 13
0 1 24 1 25 8 26 8 0 8   ||   2 65 2 65 2 8 1 8 2 8
0 1 27 28 27 29 30 31 32 33   ||   2 65 4 9 4 4 3 11 5 19
0 8 26 8   ||   2 8 1 8
0 8 17 8 34 35 36 22   ||   2 8 8 8 10 4 4 13
0 8 10 8 26 8   ||   2 8 5 8 1 8
567
0 1 2 3 4 5 6 7 8 9   ||   7 6 5 3 10 2 2 9 12 4
0 10 0 11 12 11   ||   7 3 7 2 5 2
0 13 14 15 14 16 17 18   ||   7 5 3 2 3 5 4 2
0 10 1 10 19 20   ||   7 3 6 3 4 7
0 11 0 21 22 21 23 0 10 19   ||   7 2 7 5 1 5 6 7 3 4
0 21 0 1 2 3 24 25 26 27   ||   7 5 7 6 5 3 5 4 4 5
0 21 28 21 22 21 29 30   ||   7 5 6 5 1 5 3 5
0 21 28 31 32 31 33 31 34 35   ||   7 5 6 5 1 5 2 5 5 15
0 10 0 13 14 15 14 13 36 37   ||   7 3 7 5 3 2 3 5 17 168
0 21 29 38 39 40   ||   7 5 3 12 2 5
568
0 1 2 1   ||   3 2 2 2
0 1 0 3 4 5 6 7 6 8   ||   3 2 3 44 4 4 168 4 168 2
0 2 1 0 3 0 1 2   ||   3 2 2 3 44 3 2 2
0 2 0 3 9 3 10 11 12 13   ||   3 2 3 44 3 44 3 17 4 6
0 2 0 3 14 15 14 3 16 10   ||   3 2 3 44 3 4 3 44 2 3
0 2 1 0   ||   3 2 2 3
0 1 2 0   ||   3 2 2 3
0 3 16 10 3 17 18 17 19 20   ||   3 44 2 3 44 3 1 3 33 2
0 1 0 3 21 19 22 23   ||   3 2 3 44 5 33 9 3
0 3 24 3 25 26 27 28   ||   3 44 3 44 2 9 5 10
569
0 1 2 3 4 5 6 7   ||   2 4 168 9 8 8 5 8
0 8   ||   2 1
0 8   ||   2 1
0 1 9 10 9 11 9 12   ||   2 4 13 2 13 1 13 1
0 8 0 1 13 14 13 1 2 15   ||   2 1 2 4 3 4 3 4 168 5
0 1 13 1 9 16   ||   2 4 3 4 13 1
0 8 0 1 2 17   ||   2 1 2 4 168 5
0 8 0 1 2 18   ||   2 1 2 4 168 10
0 8 0 1 2 19 2 20   ||   2 1 2 4 168 2 168 5
0 1 9 21 22 21 23 24   ||   2 4 13 6 1 6 3 10
570
0 1 2 3 2 4 2 5 6 7   ||   2 7 33 6 33 3 33 4 74 5
0 1 8 6 9 10 9 6 1 2   ||   2 7 7 74 3 4 3 74 7 33
0 1 8 11 12 13 11 14   ||   2 7 7 4 5 4 4 1
0 1 0 15 1 16 4 2 17 18   ||   2 7 2 2 7 65 3 33 5 2
0 15 1 19 20 21   ||   2 2 7 5 4 2
0 15 0 1 16 22 23 22 24 22   ||   2 2 2 7 65 5 4 5 5 5
0 1 19 25 19 1 2 26 27 28   ||   2 7 5 2 5 7 33 6 5 4
0 1 16 29 22 29 16 30 31 32   ||   2 7 65 8 5 8 65 4 3 4
0 1 19 1 8 1 2 33   ||   2 7 5 7 7 7 33 9
0 1 16 34 35 6 36 37 38 39   ||   2 7 65 5 4 74 2 32 4 6
571
0 1 0 2 3 4 5 4   ||   2 3 2 4 36 3 7 3
0 1 6 7 8 9 8 10 11 12   ||   2 3 6 3 4 3 4 12 2 2
0 1 2 13 14 15 16 15 17 18   ||   2 3 4 5 8 10 3 10 34 32
0 1 2 3 19 20   ||   2 3 4 36 2 40
0 2 13 21 22 21 23 5 23 21   ||   2 4 5 17 1 17 2 7 2 17
0 2 1 6 24 14   ||   2 4 3 6 7 8
0 2 3 25 26 3 27 28   ||   2 4 36 3 21 36 6 5
0 2 3 27 5 29 30 31 30 32   ||   2 4 36 6 7 4 5 5 5 18
0 1 6 24 33 34 35 34 36 14   ||   2 3 6 7 5 8 4 8 4 8
0 1 0 2 3 25 3 37 3 38   ||   2 3 2 4 36 3 36 2 36 4
572
0 1 2 1 3 4 5 3 6 7   ||   3 12 4 12 4 3 7 4 7 7
0 1 8 9 10 9 11 10 11 12   ||   3 12 4 4 2 4 4 2 4 6
0 13 14 13 15 16 15 13 17 18   ||   3 18 2 18 3 1 3 18 7 3
0 13 19 20 21 20 22 23 24 25   ||   3 18 3 4 3 4 4 65 3 3
0 1 2 26 27 26 28 29 30 31   ||   3 12 4 17 3 17 78 6 32 8
0 1 32 33 32 34 35 23 36 23   ||   3 12 10 3 10 8 7 65 2 65
0 37 38 39 40 41 40 39 42 43   ||   3 6 3 34 2 1 2 34 3 5
0 1 2 44 45 46 44 47 48 47   ||   3 12 4 11 2 2 11 3 2 3
0 1 0 37 49 37 50 37   ||   3 12 3 6 5 6 1 6
0 1 0 13 51 13 52 53 54 55   ||   3 12 3 18 4 18 5 5 5 6
573
0 1 0 2 3 4 5 6 7 8   ||   5 11 5 5 4 10 4 12 7 17
0 9 10 11 12 13 12 14 15 14   ||   5 78 4 9 32 4 32 12 4 12
0 16 0 1 17 18 19 1   ||   5 4 5 11 3 3 3 11
0 20 2 21 2 3   ||   5 3 5 3 5 4
0 20 2 0 2 20 16 20   ||   5 3 5 5 5 3 4 3
0 9 22 23 24 13 12 25 12 26   ||   5 78 3 32 34 4 32 6 32 8
0 9 27 28 29 30 31 32   ||   5 78 9 4 4 7 3 3
0 9 33 9 34 35 36 9 0 20   ||   5 78 2 78 4 3 2 78 5 3
0 20 16 20 0 9 37 38 37 39   ||   5 3 4 3 5 78 5 6 5 14
0 20 16 40 41 42 43 44 45 46   ||   5 3 4 8 19 3 12 4 2 6
574
0 1 2 3 4 2 5 6   ||   3 19 7 7 3 7 3 7
0 7 0 8 9 10 9 11 12 13   ||   3 5 3 16 9 4 9 3 3 5
0 7 0 8 9 11 12 14 15 16   ||   3 5 3 16 9 3 3 9 3 5
0 1 17 18 19 20 21 17 22 20   ||   3 19 4 5 5 5 11 4 5 5
0 1 23 1 24 1 19 20 19 22   ||   3 19 3 19 1 19 5 5 5 5
0 8 25 1 23 1 26 1 3 27   ||   3 16 3 19 3 19 1 19 7 5
0 1 17 18 1 26 1 20 18 17   ||   3 19 4 5 19 1 19 5 5 4
0 7 28 7 25 8 29 8 30 8   ||   3 5 5 5 3 16 6 16 2 16
0 8 25 1 18 17 21 17   ||   3 16 3 19 5 4 11 4
0 8 31 32 33 34 33 35 32 36   ||   3 16 3 65 8 4 8 4 65 1
575
0 1 2 3 2 4 5 4 6 4   ||   1 3 21 5 21 18 7 18 1 18
0 1 7 8   ||   1 3 5 4
0 1 2 9 10 11 12 13   ||   1 3 21 6 10 5 6 8
